Network,Algorithm,Sequence,NMI,Index_Higher,Iterations
network3,greedy,5,0.357980901382877,0,10
network3,async_lpa,5,0.8800415029721083,0,10
network3,RC,6,0.7963363066646886,0,10
network3,louvain,6,0.4592238696363281,4,10
network3,infomap,6,0.8814600898906163,6,10
network3,greedy,6,0.3141059900062382,0,10
network3,async_lpa,6,0.8800415029721083,0,10
network3,RC,7,0.800012596317656,0,10
network3,louvain,7,0.4246377171421435,8,10
network3,infomap,7,0.8814600898906163,3,10
network3,greedy,7,0.2176755266101445,0,10
network3,async_lpa,7,0.8800415029721083,0,10
network3,RC,8,0.7964832058379242,0,10
network3,louvain,8,0.6019186029658922,7,10
network3,infomap,8,0.8814538334517606,2,10
network3,greedy,8,0.3149950596819166,0,10
network3,async_lpa,8,0.8800415029721083,0,10
network3,RC,9,0.7974882524103076,0,10
network3,louvain,9,0.526092352934043,0,10
network3,infomap,9,0.881512131404882,0,10
network3,greedy,9,0.31498264802453685,0,10
network3,async_lpa,9,0.8800415029721083,0,10
network3,RC,10,0.7969659190609962,0,10
network3,louvain,10,0.5937935452853438,4,10
network3,infomap,10,0.8815867899306413,0,10
network3,greedy,10,0.26898441290391634,2,10
network3,async_lpa,10,0.8800415029721083,0,10
network3,RC,11,0.7973473257887245,0,10
network3,louvain,11,0.5057125968036715,3,10
network3,infomap,11,0.8814538334517606,0,10
network3,greedy,11,0.23822226972483593,2,10
network3,async_lpa,11,0.8800415029721083,0,10
network3,RC,12,0.7937181843977837,0,10
network3,louvain,12,0.5555420730400283,7,10
network3,infomap,12,0.8815867899306413,0,10
network3,greedy,12,0.35369723529109826,2,10
network3,async_lpa,12,0.8800415029721083,0,10
network3,RC,13,0.7988862112982988,0,10
network3,louvain,13,0.6023098137097578,1,10
network3,infomap,13,0.8814538334517606,3,10
network3,greedy,13,0.2167969980747729,2,10
network3,async_lpa,13,0.8800415029721083,0,10
network3,RC,14,0.7989267890479222,0,10
network3,louvain,14,0.5219159497664984,6,10
network3,infomap,14,0.8815126488873485,1,10
network3,greedy,14,0.33262814186955036,2,10
network3,async_lpa,14,0.8800415029721083,0,10
network3,RC,15,0.8001677882201,0,10
network3,louvain,15,0.5984370562705907,5,10
network3,infomap,15,0.881522159555094,9,10
network3,greedy,15,0.20123137087624524,5,10
network3,async_lpa,15,0.8800415029721083,0,10
network3,RC,16,0.7925106896017786,0,10
network3,louvain,16,0.4637193627018608,3,10
network3,infomap,16,0.881512131404882,1,10
network3,greedy,16,0.37727557989733324,5,10
network3,async_lpa,16,0.8800415029721083,0,10
network3,RC,17,0.7906189090713398,0,10
network3,louvain,17,0.5330735025450425,6,10
network3,infomap,17,0.8815867899306413,0,10
network3,greedy,17,0.23357307266349642,5,10
network3,async_lpa,17,0.8800415029721083,0,10
network3,RC,18,0.7900459297290948,0,10
network3,louvain,18,0.5175996603903391,3,10
network3,infomap,18,0.88147067564995,5,10
network3,greedy,18,0.3623386430992076,5,10
network3,async_lpa,18,0.8800415029721083,0,10
network3,RC,19,0.797947177550366,0,10
network3,louvain,19,0.568673790531884,4,10
network3,infomap,19,0.8815867899306413,0,10
network3,greedy,19,0.32137050257118815,5,10
network3,async_lpa,19,0.8800415029721083,0,10
network3,RC,0,0.793117673210804,0,50
network3,louvain,0,0.5965621608646227,20,50
network3,infomap,0,0.881706941120091,26,50
network3,greedy,0,0.3247547649939454,1,50
network3,async_lpa,0,0.8800415029721083,0,50
network3,RC,1,0.7976832851169018,0,50
network3,louvain,1,0.6048118351791262,18,50
network3,infomap,1,0.8815234280679543,15,50
network3,greedy,1,0.23821687538196457,1,50
network3,async_lpa,1,0.8800415029721083,0,50
network3,RC,2,0.7971273176263419,0,50
network3,louvain,2,0.6022844875809242,28,50
network3,infomap,2,0.8814307653582353,24,50
network3,greedy,2,0.29499485904648715,1,50
network3,async_lpa,2,0.8800415029721083,0,50
network3,RC,3,0.7962923358764299,0,50
network3,louvain,3,0.41200549768677774,24,50
network3,infomap,3,0.8814307653582353,25,50
network3,greedy,3,0.3731713325901177,1,50
network3,async_lpa,3,0.8800415029721083,0,50
network3,RC,4,0.7939305810307229,0,50
network3,louvain,4,0.5505362397199954,25,50
network3,infomap,4,0.8814307653582353,25,50
network3,greedy,4,0.2156400317252528,1,50
network3,async_lpa,4,0.8800415029721083,0,50
network3,RC,5,0.7949629410480912,0,50
network3,louvain,5,0.61408312493993,39,50
network3,infomap,5,0.8815419831602054,27,50
network3,greedy,5,0.357980901382877,0,50
network3,async_lpa,5,0.8800415029721083,0,50
network3,RC,6,0.7968062614965582,0,50
network3,louvain,6,0.4177719904075215,24,50
network3,infomap,6,0.8814307653582353,25,50
network3,greedy,6,0.3141059900062382,0,50
network3,async_lpa,6,0.8800415029721083,0,50
network3,RC,7,0.7946386949836302,0,50
network3,louvain,7,0.49582522480315283,17,50
network3,infomap,7,0.8814307653582353,25,50
network3,greedy,7,0.2176755266101445,0,50
network3,async_lpa,7,0.8800415029721083,0,50
network3,RC,8,0.7993094901816739,0,50
network3,louvain,8,0.6113982022099366,15,50
network3,infomap,8,0.881441706024379,24,50
network3,greedy,8,0.3149950596819166,0,50
network3,async_lpa,8,0.8800415029721083,0,50
network3,RC,9,0.7957641814765539,0,50
network3,louvain,9,0.5476934862657187,32,50
network3,infomap,9,0.8814628311995689,23,50
network3,greedy,9,0.31498264802453685,0,50
network3,async_lpa,9,0.8800415029721083,0,50
network3,RC,10,0.7958352188479106,0,50
network3,louvain,10,0.4027284951572568,43,50
network3,infomap,10,0.8814307653582353,25,50
network3,greedy,10,0.26898441290391634,2,50
network3,async_lpa,10,0.8800415029721083,0,50
network3,RC,11,0.7952829240523683,0,50
network3,louvain,11,0.5669539161210554,17,50
network3,infomap,11,0.8814628311995689,25,50
network3,greedy,11,0.23822226972483593,2,50
network3,async_lpa,11,0.8800415029721083,0,50
network3,RC,12,0.7948858684063896,0,50
network3,louvain,12,0.5555420730400283,7,50
network3,infomap,12,0.8814628311995689,27,50
network3,greedy,12,0.35369723529109826,2,50
network3,async_lpa,12,0.8800415029721083,0,50
network3,RC,13,0.7969317906136044,0,50
network3,louvain,13,0.6023098137097578,1,50
network3,infomap,13,0.881441706024379,22,50
network3,greedy,13,0.2167969980747729,2,50
network3,async_lpa,13,0.8800415029721083,0,50
network3,RC,14,0.7944827435959875,0,50
network3,louvain,14,0.5548028131538092,34,50
network3,infomap,14,0.8815419831602054,27,50
network3,greedy,14,0.33262814186955036,2,50
network3,async_lpa,14,0.8800415029721083,0,50
network3,RC,15,0.7972443288574231,0,50
network3,louvain,15,0.543696492467775,40,50
network3,infomap,15,0.8814231502017766,37,50
network3,greedy,15,0.20123137087624524,5,50
network3,async_lpa,15,0.8800415029721083,0,50
network3,RC,16,0.7978659289464427,0,50
network3,louvain,16,0.45643915755913295,29,50
network3,infomap,16,0.8814307653582353,25,50
network3,greedy,16,0.37727557989733324,5,50
network3,async_lpa,16,0.8800415029721083,0,50
network3,RC,17,0.7962765206244824,0,50
network3,louvain,17,0.4890896842694983,10,50
network3,infomap,17,0.8814307653582353,25,50
network3,greedy,17,0.23357307266349642,5,50
network3,async_lpa,17,0.8800415029721083,0,50
network3,RC,18,0.797817054076642,0,50
network3,louvain,18,0.5958290275279832,15,50
network3,infomap,18,0.8814175087414113,28,50
network3,greedy,18,0.3623386430992076,5,50
network3,async_lpa,18,0.8800415029721083,0,50
network3,RC,19,0.7953663448623632,0,50
network3,louvain,19,0.5357728297845918,27,50
network3,infomap,19,0.8814628311995689,25,50
network3,greedy,19,0.32137050257118815,5,50
network3,async_lpa,19,0.8800415029721083,0,50
network3,RC,0,0.812040749692878,0,100
network3,louvain,0,0.5685847567478618,95,100
network3,infomap,0,0.8813104139266493,71,100
network3,greedy,0,0.3247547649939454,1,100
network3,async_lpa,0,0.8805866443875136,61,100
network3,RC,1,0.8136083385874044,0,100
network3,louvain,1,0.6048118351791262,18,100
network3,infomap,1,0.8816679707299078,72,100
network3,greedy,1,0.23821687538196457,1,100
network3,async_lpa,1,0.8805866443875136,61,100
network3,RC,2,0.813688520017119,0,100
network3,louvain,2,0.49852134226820094,81,100
network3,infomap,2,0.8816117890158228,73,100
network3,greedy,2,0.29499485904648715,1,100
network3,async_lpa,2,0.8805866443875136,61,100
network3,RC,3,0.8140540759730123,0,100
network3,louvain,3,0.5300417003805332,61,100
network3,infomap,3,0.8816679707299078,72,100
network3,greedy,3,0.3731713325901177,1,100
network3,async_lpa,3,0.8805866443875136,61,100
network3,RC,4,0.8144261195522391,0,100
network3,louvain,4,0.585513417418563,77,100
network3,infomap,4,0.8816679707299078,72,100
network3,greedy,4,0.2156400317252528,1,100
network3,async_lpa,4,0.8805866443875136,61,100
network3,RC,5,0.8140131330557193,0,100
network3,louvain,5,0.61408312493993,39,100
network3,infomap,5,0.8816679707299078,72,100
network3,greedy,5,0.357980901382877,0,100
network3,async_lpa,5,0.8805866443875136,61,100
network3,RC,6,0.8136814084737862,0,100
network3,louvain,6,0.6150940441574428,70,100
network3,infomap,6,0.8816679707299078,72,100
network3,greedy,6,0.3141059900062382,0,100
network3,async_lpa,6,0.8805866443875136,61,100
network3,RC,7,0.8143754878215299,0,100
network3,louvain,7,0.49582522480315283,17,100
network3,infomap,7,0.8816679707299078,72,100
network3,greedy,7,0.2176755266101445,0,100
network3,async_lpa,7,0.8805866443875136,61,100
network3,RC,8,0.8136010844527718,0,100
network3,louvain,8,0.6113982022099366,15,100
network3,infomap,8,0.8813104139266493,71,100
network3,greedy,8,0.3149950596819166,0,100
network3,async_lpa,8,0.8805866443875136,61,100
network3,RC,9,0.8140310028809981,0,100
network3,louvain,9,0.5201902619254686,76,100
network3,infomap,9,0.8813104139266493,72,100
network3,greedy,9,0.31498264802453685,0,100
network3,async_lpa,9,0.8805866443875136,61,100
network3,RC,10,0.8138962435741746,0,100
network3,louvain,10,0.5731628560076498,99,100
network3,infomap,10,0.879778982886597,74,100
network3,greedy,10,0.26898441290391634,2,100
network3,async_lpa,10,0.8805866443875136,61,100
network3,RC,11,0.8107700974481524,0,100
network3,louvain,11,0.39957394906522625,53,100
network3,infomap,11,0.8813104139266493,72,100
network3,greedy,11,0.23822226972483593,2,100
network3,async_lpa,11,0.8805866443875136,61,100
network3,RC,12,0.8133811772714117,0,100
network3,louvain,12,0.6015425053207172,58,100
network3,infomap,12,0.8816679707299078,72,100
network3,greedy,12,0.35369723529109826,2,100
network3,async_lpa,12,0.8805866443875136,61,100
network3,RC,13,0.8129952854370539,0,100
network3,louvain,13,0.4927657180314663,60,100
network3,infomap,13,0.8815188631970402,71,100
network3,greedy,13,0.2167969980747729,2,100
network3,async_lpa,13,0.8805866443875136,61,100
network3,RC,14,0.8119873237274169,0,100
network3,louvain,14,0.5548028131538092,34,100
network3,infomap,14,0.8816679707299078,72,100
network3,greedy,14,0.33262814186955036,2,100
network3,async_lpa,14,0.8805866443875136,61,100
network3,RC,15,0.8152146437622433,0,100
network3,louvain,15,0.5697459596198508,60,100
network3,infomap,15,0.8816679707299078,72,100
network3,greedy,15,0.20123137087624524,5,100
network3,async_lpa,15,0.8805866443875136,61,100
network3,RC,16,0.8136291782204578,0,100
network3,louvain,16,0.5967857345386359,76,100
network3,infomap,16,0.8813104139266493,71,100
network3,greedy,16,0.37727557989733324,5,100
network3,async_lpa,16,0.8805866443875136,61,100
network3,RC,17,0.812839160464812,0,100
network3,louvain,17,0.40620440690300463,81,100
network3,infomap,17,0.8813104139266493,71,100
network3,greedy,17,0.23357307266349642,5,100
network3,async_lpa,17,0.8805866443875136,61,100
network3,RC,18,0.8139167509093347,0,100
network3,louvain,18,0.5958290275279832,15,100
network3,infomap,18,0.8813104139266493,71,100
network3,greedy,18,0.3623386430992076,5,100
network3,async_lpa,18,0.8805866443875136,61,100
network3,RC,19,0.8138054031925833,0,100
network3,louvain,19,0.49316999836710096,60,100
network3,infomap,19,0.8813104139266493,72,100
network3,greedy,19,0.32137050257118815,5,100
network3,async_lpa,19,0.8805866443875136,61,100
network4,RC,0,0.8180318828104296,0,10
network4,louvain,0,0.3998115242574553,9,10
network4,infomap,0,0.8815026218829172,0,10
network4,greedy,0,0.2509619596267116,1,10
network4,async_lpa,0,0.8806326243449077,0,10
network4,RC,1,0.808916834865735,0,10
network4,louvain,1,0.3934831479013202,2,10
network4,infomap,1,0.8815026218829172,1,10
network4,greedy,1,0.2509619596267116,1,10
network4,async_lpa,1,0.8806326243449077,0,10
network4,RC,2,0.8141194484013048,0,10
network4,louvain,2,0.4312194877723727,0,10
network4,infomap,2,0.8815026218829172,1,10
network4,greedy,2,0.2509619596267116,1,10
network4,async_lpa,2,0.8806326243449077,0,10
network4,RC,3,0.813389278901832,0,10
network4,louvain,3,0.422141604220332,9,10
network4,infomap,3,0.8815026218829172,2,10
network4,greedy,3,0.2509619596267116,1,10
network4,async_lpa,3,0.8806326243449077,0,10
network4,RC,4,0.8184800041393615,0,10
network4,louvain,4,0.4616219344604582,1,10
network4,infomap,4,0.8815026218829172,0,10
network4,greedy,4,0.2509619596267116,1,10
network4,async_lpa,4,0.8806326243449077,0,10
network4,RC,5,0.8203020046392495,0,10
network4,louvain,5,0.5303265064265809,8,10
network4,infomap,5,0.8815026218829172,0,10
network4,greedy,5,0.2548776164572064,0,10
network4,async_lpa,5,0.8806326243449077,0,10
network4,RC,6,0.8133991973733676,0,10
network4,louvain,6,0.4195120753900392,4,10
network4,infomap,6,0.8815026218829172,6,10
network4,greedy,6,0.2548776164572064,0,10
network4,async_lpa,6,0.8806326243449077,0,10
network4,RC,7,0.8139922983022154,0,10
network4,louvain,7,0.412967541728791,8,10
network4,infomap,7,0.8815026218829172,3,10
network4,greedy,7,0.2548776164572064,0,10
network4,async_lpa,7,0.8806326243449077,0,10
network4,RC,8,0.8105643066009546,0,10
network4,louvain,8,0.40291859301950156,7,10
network4,infomap,8,0.8815026218829172,2,10
network4,greedy,8,0.2548776164572064,0,10
network4,async_lpa,8,0.8806326243449077,0,10
network4,RC,9,0.8123655507683892,0,10
network4,louvain,9,0.4056196742029705,0,10
network4,infomap,9,0.8815026218829172,0,10
network4,greedy,9,0.2548776164572064,0,10
network4,async_lpa,9,0.8806326243449077,0,10
network4,RC,10,0.8080060004835776,0,10
network4,louvain,10,0.42121658719398797,4,10
network4,infomap,10,0.8815026218829172,0,10
network4,greedy,10,0.2572008619511597,2,10
network4,async_lpa,10,0.8806326243449077,0,10
network4,RC,11,0.8137466863151732,0,10
network4,louvain,11,0.43353402664622687,3,10
network4,infomap,11,0.8815026218829172,0,10
network4,greedy,11,0.2572008619511597,2,10
network4,async_lpa,11,0.8806326243449077,0,10
network4,RC,12,0.8159576326061733,0,10
network4,louvain,12,0.39845768599652676,7,10
network4,infomap,12,0.8815026218829172,0,10
network4,greedy,12,0.2572008619511597,2,10
network4,async_lpa,12,0.8806326243449077,0,10
network4,RC,13,0.8156901439109397,0,10
network4,louvain,13,0.3933485143389823,1,10
network4,infomap,13,0.8815026218829172,3,10
network4,greedy,13,0.2572008619511597,2,10
network4,async_lpa,13,0.8806326243449077,0,10
network4,RC,14,0.8089754982202775,0,10
network4,louvain,14,0.3831303393317582,6,10
network4,infomap,14,0.8815026218829172,1,10
network4,greedy,14,0.2572008619511597,2,10
network4,async_lpa,14,0.8806326243449077,0,10
network4,RC,15,0.8182059069377038,0,10
network4,louvain,15,0.4214234724061375,5,10
network4,infomap,15,0.881515949127152,9,10
network4,greedy,15,0.2398376315361641,5,10
network4,async_lpa,15,0.8806326243449077,0,10
network4,RC,16,0.8188416571602798,0,10
network4,louvain,16,0.45565207505419303,3,10
network4,infomap,16,0.8815026218829172,1,10
network4,greedy,16,0.2398376315361641,5,10
network4,async_lpa,16,0.8806326243449077,0,10
network4,RC,17,0.8139216489934252,0,10
network4,louvain,17,0.3877026480493375,6,10
network4,infomap,17,0.8815026218829172,0,10
network4,greedy,17,0.2398376315361641,5,10
network4,async_lpa,17,0.8806326243449077,0,10
network4,RC,18,0.8136590313862561,0,10
network4,louvain,18,0.41034534171529696,3,10
network4,infomap,18,0.8815026218829172,5,10
network4,greedy,18,0.2398376315361641,5,10
network4,async_lpa,18,0.8806326243449077,0,10
network4,RC,19,0.8123905571134521,0,10
network4,louvain,19,0.4126599764807903,4,10
network4,infomap,19,0.8815026218829172,0,10
network4,greedy,19,0.2398376315361641,5,10
network4,async_lpa,19,0.8806326243449077,0,10
network4,RC,0,0.8381044645330025,0,50
network4,louvain,0,0.39073034501675563,20,50
network4,infomap,0,0.8815111740429271,26,50
network4,greedy,0,0.2509619596267116,1,50
network4,async_lpa,0,0.8806326243449077,0,50
network4,RC,1,0.8400474627794038,0,50
network4,louvain,1,0.3919573490951067,18,50
network4,infomap,1,0.8815111740429271,15,50
network4,greedy,1,0.2509619596267116,1,50
network4,async_lpa,1,0.8806326243449077,0,50
network4,RC,2,0.8408453029538628,0,50
network4,louvain,2,0.4022288378121404,28,50
network4,infomap,2,0.8815111740429271,24,50
network4,greedy,2,0.2509619596267116,1,50
network4,async_lpa,2,0.8806326243449077,0,50
network4,RC,3,0.8377632131256857,0,50
network4,louvain,3,0.40343450139482834,24,50
network4,infomap,3,0.8815111740429271,25,50
network4,greedy,3,0.2509619596267116,1,50
network4,async_lpa,3,0.8806326243449077,0,50
network4,RC,4,0.8404511004022621,0,50
network4,louvain,4,0.41484755596740575,25,50
network4,infomap,4,0.8815111740429271,25,50
network4,greedy,4,0.2509619596267116,1,50
network4,async_lpa,4,0.8806326243449077,0,50
network4,RC,5,0.8388151434375394,0,50
network4,louvain,5,0.38959134194116746,39,50
network4,infomap,5,0.8815111740429271,27,50
network4,greedy,5,0.2548776164572064,0,50
network4,async_lpa,5,0.8806326243449077,0,50
network4,RC,6,0.8418548151975447,0,50
network4,louvain,6,0.4011148070948794,24,50
network4,infomap,6,0.8815111740429271,25,50
network4,greedy,6,0.2548776164572064,0,50
network4,async_lpa,6,0.8806326243449077,0,50
network4,RC,7,0.8392008170616146,0,50
network4,louvain,7,0.40014843324426896,17,50
network4,infomap,7,0.8815111740429271,25,50
network4,greedy,7,0.2548776164572064,0,50
network4,async_lpa,7,0.8806326243449077,0,50
network4,RC,8,0.8406945269982476,0,50
network4,louvain,8,0.3931437974171389,15,50
network4,infomap,8,0.8815111740429271,24,50
network4,greedy,8,0.2548776164572064,0,50
network4,async_lpa,8,0.8806326243449077,0,50
network4,RC,9,0.8392188771510298,0,50
network4,louvain,9,0.3878033756550692,32,50
network4,infomap,9,0.8815111740429271,23,50
network4,greedy,9,0.2548776164572064,0,50
network4,async_lpa,9,0.8806326243449077,0,50
network4,RC,10,0.8390544341338027,0,50
network4,louvain,10,0.41044891301326963,43,50
network4,infomap,10,0.8815111740429271,25,50
network4,greedy,10,0.2572008619511597,2,50
network4,async_lpa,10,0.8806326243449077,0,50
network4,RC,11,0.8408645453513097,0,50
network4,louvain,11,0.40310745600062475,17,50
network4,infomap,11,0.8815111740429271,25,50
network4,greedy,11,0.2572008619511597,2,50
network4,async_lpa,11,0.8806326243449077,0,50
network4,RC,12,0.8429416644628411,0,50
network4,louvain,12,0.39845768599652676,7,50
network4,infomap,12,0.8815111740429271,27,50
network4,greedy,12,0.2572008619511597,2,50
network4,async_lpa,12,0.8806326243449077,0,50
network4,RC,13,0.8389091131176377,0,50
network4,louvain,13,0.3933485143389823,1,50
network4,infomap,13,0.8815111740429271,22,50
network4,greedy,13,0.2572008619511597,2,50
network4,async_lpa,13,0.8806326243449077,0,50
network4,RC,14,0.8412160884852069,0,50
network4,louvain,14,0.3767420070324842,34,50
network4,infomap,14,0.8815111740429271,27,50
network4,greedy,14,0.2572008619511597,2,50
network4,async_lpa,14,0.8806326243449077,0,50
network4,RC,15,0.8386038095594169,0,50
network4,louvain,15,0.4225178701665375,40,50
network4,infomap,15,0.8815111740429271,37,50
network4,greedy,15,0.2398376315361641,5,50
network4,async_lpa,15,0.8806326243449077,0,50
network4,RC,16,0.8394535988742742,0,50
network4,louvain,16,0.39366955767240014,29,50
network4,infomap,16,0.8815111740429271,25,50
network4,greedy,16,0.2398376315361641,5,50
network4,async_lpa,16,0.8806326243449077,0,50
network4,RC,17,0.83885818148569,0,50
network4,louvain,17,0.4146898330133693,10,50
network4,infomap,17,0.8815111740429271,25,50
network4,greedy,17,0.2398376315361641,5,50
network4,async_lpa,17,0.8806326243449077,0,50
network4,RC,18,0.8376000735147312,0,50
network4,louvain,18,0.3986171643515983,15,50
network4,infomap,18,0.8815111740429271,28,50
network4,greedy,18,0.2398376315361641,5,50
network4,async_lpa,18,0.8806326243449077,0,50
network4,RC,19,0.83954840489307,0,50
network4,louvain,19,0.393959078240279,27,50
network4,infomap,19,0.8815111740429271,25,50
network4,greedy,19,0.2398376315361641,5,50
network4,async_lpa,19,0.8806326243449077,0,50
network4,RC,0,0.8419927092530644,0,100
network4,louvain,0,0.3825874814969755,95,100
network4,infomap,0,0.8813548775923035,71,100
network4,greedy,0,0.2509619596267116,1,100
network4,async_lpa,0,0.8783683346511465,61,100
network4,RC,1,0.8417519786275154,0,100
network4,louvain,1,0.3919573490951067,18,100
network4,infomap,1,0.8813548775923035,72,100
network4,greedy,1,0.2509619596267116,1,100
network4,async_lpa,1,0.8783683346511465,61,100
network4,RC,2,0.8433333750070569,0,100
network4,louvain,2,0.39291939385090446,81,100
network4,infomap,2,0.8813548775923035,73,100
network4,greedy,2,0.2509619596267116,1,100
network4,async_lpa,2,0.8783683346511465,61,100
network4,RC,3,0.8404846817632075,0,100
network4,louvain,3,0.3749309460925478,61,100
network4,infomap,3,0.8813548775923035,72,100
network4,greedy,3,0.2509619596267116,1,100
network4,async_lpa,3,0.8783683346511465,61,100
network4,RC,4,0.8401676238927402,0,100
network4,louvain,4,0.3756323357339552,77,100
network4,infomap,4,0.8813548775923035,72,100
network4,greedy,4,0.2509619596267116,1,100
network4,async_lpa,4,0.8783683346511465,61,100
network4,RC,5,0.8408867832829112,0,100
network4,louvain,5,0.38959134194116746,39,100
network4,infomap,5,0.8813548775923035,72,100
network4,greedy,5,0.2548776164572064,0,100
network4,async_lpa,5,0.8783683346511465,61,100
network4,RC,6,0.8406801426805658,0,100
network4,louvain,6,0.37809393197914254,70,100
network4,infomap,6,0.8813548775923035,72,100
network4,greedy,6,0.2548776164572064,0,100
network4,async_lpa,6,0.8783683346511465,61,100
network4,RC,7,0.8427991501465204,0,100
network4,louvain,7,0.40014843324426896,17,100
network4,infomap,7,0.8813548775923035,72,100
network4,greedy,7,0.2548776164572064,0,100
network4,async_lpa,7,0.8783683346511465,61,100
network4,RC,8,0.842870064548923,0,100
network4,louvain,8,0.3931437974171389,15,100
network4,infomap,8,0.8813548775923035,71,100
network4,greedy,8,0.2548776164572064,0,100
network4,async_lpa,8,0.8783683346511465,61,100
network4,RC,9,0.8405737006109457,0,100
network4,louvain,9,0.3884653756994798,76,100
network4,infomap,9,0.8813548775923035,72,100
network4,greedy,9,0.2548776164572064,0,100
network4,async_lpa,9,0.8783683346511465,61,100
network4,RC,10,0.8430906725937923,0,100
network4,louvain,10,0.4004017323352192,99,100
network4,infomap,10,0.8813548775923035,74,100
network4,greedy,10,0.2572008619511597,2,100
network4,async_lpa,10,0.8783683346511465,61,100
network4,RC,11,0.8406109105400974,0,100
network4,louvain,11,0.3921432191010476,53,100
network4,infomap,11,0.8813548775923035,72,100
network4,greedy,11,0.2572008619511597,2,100
network4,async_lpa,11,0.8783683346511465,61,100
network4,RC,12,0.8407456460589979,0,100
network4,louvain,12,0.39335454506855233,58,100
network4,infomap,12,0.8813548775923035,72,100
network4,greedy,12,0.2572008619511597,2,100
network4,async_lpa,12,0.8783683346511465,61,100
network4,RC,13,0.8412070837767757,0,100
network4,louvain,13,0.3611327612239954,60,100
network4,infomap,13,0.8813548775923035,71,100
network4,greedy,13,0.2572008619511597,2,100
network4,async_lpa,13,0.8783683346511465,61,100
network4,RC,14,0.8453261624747374,0,100
network4,louvain,14,0.3767420070324842,34,100
network4,infomap,14,0.8813548775923035,72,100
network4,greedy,14,0.2572008619511597,2,100
network4,async_lpa,14,0.8783683346511465,61,100
network4,RC,15,0.8429638692959687,0,100
network4,louvain,15,0.3863129336082264,60,100
network4,infomap,15,0.8813548775923035,72,100
network4,greedy,15,0.2398376315361641,5,100
network4,async_lpa,15,0.8783683346511465,61,100
network4,RC,16,0.8428944030182682,0,100
network4,louvain,16,0.3923173422414344,76,100
network4,infomap,16,0.8813548775923035,71,100
network4,greedy,16,0.2398376315361641,5,100
network4,async_lpa,16,0.8783683346511465,61,100
network4,RC,17,0.8429631904891862,0,100
network4,louvain,17,0.41636658584413766,81,100
network4,infomap,17,0.8813548775923035,71,100
network4,greedy,17,0.2398376315361641,5,100
network4,async_lpa,17,0.8783683346511465,61,100
network4,RC,18,0.8383904701817244,0,100
network4,louvain,18,0.3986171643515983,15,100
network4,infomap,18,0.8813548775923035,71,100
network4,greedy,18,0.2398376315361641,5,100
network4,async_lpa,18,0.8783683346511465,61,100
network4,RC,19,0.8408224563366281,0,100
network4,louvain,19,0.36760169133918597,60,100
network4,infomap,19,0.8813548775923035,72,100
network4,greedy,19,0.2398376315361641,5,100
network4,async_lpa,19,0.8783683346511465,61,100
network5,RC,0,0.7948863127656098,0,10
network5,louvain,0,0.61691376209496,9,10
network5,infomap,0,0.8810783034463143,0,10
network5,greedy,0,0.16043872557973052,1,10
network5,async_lpa,0,0.8660405889568312,0,10
network5,RC,1,0.7933599692992598,0,10
network5,louvain,1,0.639074160917654,2,10
network5,infomap,1,0.8810687744021539,1,10
network5,greedy,1,0.29124548868770034,1,10
network5,async_lpa,1,0.8660405889568312,0,10
network5,RC,2,0.7976636567117921,0,10
network5,louvain,2,0.4658758195418543,0,10
network5,infomap,2,0.881357156495599,1,10
network5,greedy,2,0.22895660860228767,1,10
network5,async_lpa,2,0.8660405889568312,0,10
network5,RC,3,0.7891307626267307,0,10
network5,louvain,3,0.6214612051484228,9,10
network5,infomap,3,0.881357156495599,2,10
network5,greedy,3,0.20877765153471936,1,10
network5,async_lpa,3,0.8660405889568312,0,10
network5,RC,4,0.7882532508691312,0,10
network5,louvain,4,0.577575860113661,1,10
network5,infomap,4,0.8810783034463143,0,10
network5,greedy,4,0.16679306568391072,1,10
network5,async_lpa,4,0.8660405889568312,0,10
network5,RC,5,0.792881568619949,0,10
network5,louvain,5,0.6282027077192541,8,10
network5,infomap,5,0.8810966751278472,0,10
network5,greedy,5,0.18662822714313365,0,10
network5,async_lpa,5,0.8660405889568312,0,10
network5,RC,6,0.7996351562059505,0,10
network5,louvain,6,0.62612109583314,4,10
network5,infomap,6,0.8812156215248883,6,10
network5,greedy,6,0.13324840952496558,0,10
network5,async_lpa,6,0.8660405889568312,0,10
network5,RC,7,0.7967972262364719,0,10
network5,louvain,7,0.5776161272879201,8,10
network5,infomap,7,0.8810570416788246,3,10
network5,greedy,7,0.23474395172905455,0,10
network5,async_lpa,7,0.8660405889568312,0,10
network5,RC,8,0.7882532796345466,0,10
network5,louvain,8,0.47439125678140887,7,10
network5,infomap,8,0.8810687744021539,2,10
network5,greedy,8,0.18193913413956853,0,10
network5,async_lpa,8,0.8660405889568312,0,10
network5,RC,9,0.7947487091614056,0,10
network5,louvain,9,0.4817609335757211,0,10
network5,infomap,9,0.8810783034463143,0,10
network5,greedy,9,0.18083586794660497,0,10
network5,async_lpa,9,0.8660405889568312,0,10
network5,RC,10,0.7913524860168033,0,10
network5,louvain,10,0.5434643187418317,4,10
network5,infomap,10,0.881357156495599,0,10
network5,greedy,10,0.14493797043602952,2,10
network5,async_lpa,10,0.8660405889568312,0,10
network5,RC,11,0.792578996736795,0,10
network5,louvain,11,0.5124281573010637,3,10
network5,infomap,11,0.881357156495599,0,10
network5,greedy,11,0.12237432450808915,2,10
